percentage_time,cumulative_sec,self_sec,calls,self sec/call,total sec/call,name,class,function
0.0,51.33,0.0,165.0,0.0,0.0,"SampleAdaptiveOffset::invertQuantOffsets(ComponentID, int, int, int*, int*)",SampleAdaptiveOffset,invertQuantOffsets
0.0,51.33,0.0,164.0,0.0,0.0,"AdaptiveLoopFilter::isCrossedByVirtualBoundaries(CodingStructure const&, int, int, int, int, bool&, bool&, bool&, bool&, int&, int&, int*, int*, int&)",AdaptiveLoopFilter,isCrossedByVirtualBoundaries
0.0,51.33,0.0,162.0,0.0,0.0,SAOBlkParam::SAOBlkParam(),SAOBlkParam,SAOBlkParam
0.0,51.33,0.0,162.0,0.0,0.0,SAOBlkParam::~SAOBlkParam(),SAOBlkParam,~SAOBlkParam
0.0,51.33,0.0,160.0,0.0,0.0,"EncAdaptiveLoopFilter::getFilteredDistortion(AlfCovariance*, int, int, int)",EncAdaptiveLoopFilter,getFilteredDistortion
0.0,51.33,0.0,160.0,0.0,0.0,EncAdaptiveLoopFilter::initCtuAlternativeChroma(unsigned char**),EncAdaptiveLoopFilter,initCtuAlternativeChroma
0.0,51.33,0.0,160.0,0.0,0.0,"EncSampleAdaptiveOffset::deriveOffsets(ComponentID, int, int, SAOStatData&, int*, int&)",EncSampleAdaptiveOffset,deriveOffsets
0.0,51.33,0.0,156.0,0.0,0.0,ReferencePictureList::setNumberOfActivePictures(int),ReferencePictureList,setNumberOfActivePictures
0.0,51.33,0.0,156.0,0.0,0.0,ReferencePictureList::setNumberOfLongtermPictures(int),ReferencePictureList,setNumberOfLongtermPictures
0.0,51.33,0.0,156.0,0.0,0.0,ReferencePictureList::setNumberOfShorttermPictures(int),ReferencePictureList,setNumberOfShorttermPictures
0.0,51.33,0.0,156.0,0.0,0.0,"df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<int>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)",df,program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator
0.0,51.33,0.0,154.0,0.0,0.0,ReferencePictureList::ReferencePictureList(bool),ReferencePictureList,ReferencePictureList
0.0,51.33,0.0,151.0,0.0,0.0,"df::program_options_lite::SilentReporter::error(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)",df,program_options_lite::SilentReporter::error
0.0,51.33,0.0,144.0,0.0,0.0,df::program_options_lite::CfgStreamParser::where[abi:cxx11](),df,program_options_lite::CfgStreamParser::where[abi:cxx11]
0.0,51.33,0.0,136.0,0.0,0.0,ContextSetCfg::getInitTable(unsigned int),ContextSetCfg,getInitTable
0.0,51.33,0.0,132.0,0.0,0.0,"QTBTPartitioner::initCtu(UnitArea const&, ChannelType, Slice const&)",QTBTPartitioner,initCtu
0.0,51.33,0.0,126.0,0.0,0.0,"AreaBuf<short>::extendBorderPel(unsigned int, unsigned int)",AreaBuf<short>,extendBorderPel
0.0,51.33,0.0,125.0,0.0,0.0,int ComprCUCtx::get<int>(int) const,int ComprCUCtx,get<int>
0.0,51.33,0.0,96.0,0.0,0.0,"InterPrediction::motionCompensationGeo(CodingUnit&, MergeCtx&)",InterPrediction,motionCompensationGeo
0.0,51.33,0.0,92.0,0.0,0.0,"HLSWriter::xCodeRefPicList(ReferencePictureList const*, bool, unsigned int, bool, int)",HLSWriter,xCodeRefPicList
0.0,51.33,0.0,91.0,0.0,0.0,main,no_class_function,main
0.0,51.33,0.0,90.0,0.0,0.0,OutputBitstream::clear(),OutputBitstream,clear
0.0,51.33,0.0,80.0,0.0,0.0,"CABACWriter::coding_tree(CodingStructure const&, Partitioner&, CUCtx&, Partitioner*, CUCtx*)",CABACWriter,coding_tree
0.0,51.33,0.0,76.0,0.0,0.0,"df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<unsigned int>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int&, unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)",df,program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator
0.0,51.33,0.0,76.0,0.0,0.0,df::program_options_lite::Option<unsigned int>::setDefault(),df,program_options_lite::Option<unsigned int>::setDefault
0.0,51.33,0.0,76.0,0.0,0.0,df::program_options_lite::Option<unsigned int>::~Option(),df,program_options_lite::Option<unsigned int>::~Option
0.0,51.33,0.0,76.0,0.0,0.0,"std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, int> >, int const&)",std,"_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_hint_unique_pos"
0.0,51.33,0.0,74.0,0.0,0.0,Ctx::Ctx(),Ctx,Ctx
0.0,51.33,0.0,74.0,0.0,0.0,CtxStore<BinProbModel_Std>::CtxStore(),CtxStore<BinProbModel_Std>,CtxStore
0.0,51.33,0.0,74.0,0.0,0.0,PPS::getTileRowBd(int) const,PPS,getTileRowBd
0.0,51.33,0.0,70.0,0.0,0.0,OutputBitstream::OutputBitstream(),OutputBitstream,OutputBitstream
0.0,51.33,0.0,70.0,0.0,0.0,OutputBitstream::~OutputBitstream(),OutputBitstream,~OutputBitstream
0.0,51.33,0.0,68.0,0.0,0.0,"df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<bool>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool&, bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [clone .constprop.459]",df,program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator
0.0,51.33,0.0,68.0,0.0,0.0,"CtxStore<BinProbModel_Std>::init(int, int)",CtxStore<BinProbModel_Std>,init
0.0,51.33,0.0,66.0,0.0,0.0,"scalePlane(AreaBuf<short>&, int, short, short)",no_class_function,scalePlane
0.0,51.33,0.0,64.0,0.0,0.0,df::program_options_lite::Option<GOPEntry>::setDefault(),df,program_options_lite::Option<GOPEntry>::setDefault
0.0,51.33,0.0,64.0,0.0,0.0,df::program_options_lite::Option<GOPEntry>::~Option(),df,program_options_lite::Option<GOPEntry>::~Option
0.0,51.33,0.0,64.0,0.0,0.0,"std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&)",std,"vector<unsigned int, std::allocator<unsigned int> >::operator="
0.0,51.33,0.0,62.0,0.0,0.0,PPS::getTileColumnBd(int) const,PPS,getTileColumnBd
0.0,51.33,0.0,60.0,0.0,0.0,ReferencePictureList::~ReferencePictureList(),ReferencePictureList,~ReferencePictureList
0.0,51.33,0.0,60.0,0.0,0.0,"EncGOP::xClearSEIs(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, bool)",EncGOP,xClearSEIs
0.0,51.33,0.0,60.0,0.0,0.0,AreaBuf<short>::extendBorderPel(unsigned int) [clone .constprop.262],AreaBuf<short>,extendBorderPel
0.0,51.33,0.0,60.0,0.0,0.0,PPS::ctuToTileCol(int) const,PPS,ctuToTileCol
0.0,51.33,0.0,56.0,0.0,0.0,"BinEncoderBase::encodeAlignedBinsEP(unsigned int, unsigned int)",BinEncoderBase,encodeAlignedBinsEP
0.0,51.33,0.0,54.0,0.0,0.0,"std::vector<BinProbModel_Std, std::allocator<BinProbModel_Std> >::_M_default_append(unsigned long)",std,"vector<BinProbModel_Std, std::allocator<BinProbModel_Std> >::_M_default_append"
0.0,51.33,0.0,53.0,0.0,0.0,"EncAdaptiveLoopFilter::copyCtuEnableFlag(unsigned char**, unsigned char**, ChannelType)",EncAdaptiveLoopFilter,copyCtuEnableFlag
0.0,51.33,0.0,53.0,0.0,0.0,"df::program_options_lite::Option<bool>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)",df,program_options_lite::Option<bool>::parse
0.0,51.33,0.0,50.0,0.0,0.0,"deleteSEIs(std::__cxx11::list<SEI*, std::allocator<SEI*> >&)",deleteSEIs(std,"__cxx11::list<SEI*, std::allocator<SEI*> >&"
0.0,51.33,0.0,50.0,0.0,0.0,CABACWriter::initCtxModels(Slice const&),CABACWriter,initCtxModels
0.0,51.33,0.0,50.0,0.0,0.0,"EncAdaptiveLoopFilter::copyCtuAlternativeChroma(unsigned char**, unsigned char**)",EncAdaptiveLoopFilter,copyCtuAlternativeChroma
0.0,51.33,0.0,50.0,0.0,0.0,SubPic::~SubPic(),SubPic,~SubPic
0.0,51.33,0.0,49.0,0.0,0.0,SAOBlkParam::operator=(SAOBlkParam const&),SAOBlkParam,operator=
0.0,51.33,0.0,48.0,0.0,0.0,"CABACWriter::sao_block_pars(SAOBlkParam const&, BitDepths const&, bool*, bool, bool, bool)",CABACWriter,sao_block_pars
0.0,51.33,0.0,48.0,0.0,0.0,"CABACWriter::codeCcAlfFilterControlIdc(unsigned char, CodingStructure&, ComponentID, int, unsigned char const*, Position, int)",CABACWriter,codeCcAlfFilterControlIdc
0.0,51.33,0.0,48.0,0.0,0.0,TComHash::clearAll(),TComHash,clearAll
0.0,51.33,0.0,48.0,0.0,0.0,"EncTemporalFilter::motionEstimationLuma(Array2D<MotionVector>&, PelStorage const&, PelStorage const&, int, Array2D<MotionVector> const*, int, bool) const",EncTemporalFilter,motionEstimationLuma
0.0,51.33,0.0,48.0,0.0,0.0,"std::vector<MotionVector, std::allocator<MotionVector> >::_M_fill_insert(__gnu_cxx::__normal_iterator<MotionVector*, std::vector<MotionVector, std::allocator<MotionVector> > >, unsigned long, MotionVector const&)",std,"vector<MotionVector, std::allocator<MotionVector> >::_M_fill_insert"
0.0,51.33,0.0,47.0,0.0,0.0,"df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<SMultiValueInput<unsigned int> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, SMultiValueInput<unsigned int>&, SMultiValueInput<unsigned int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)",df,program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator
0.0,51.33,0.0,47.0,0.0,0.0,"df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<double>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, double&, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)",df,program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator
0.0,51.33,0.0,47.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<unsigned int> >::setDefault(),df,program_options_lite::Option<SMultiValueInput<unsigned int> >::setDefault
0.0,51.33,0.0,47.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<unsigned int> >::~Option(),df,program_options_lite::Option<SMultiValueInput<unsigned int> >::~Option
0.0,51.33,0.0,47.0,0.0,0.0,df::program_options_lite::Option<double>::setDefault(),df,program_options_lite::Option<double>::setDefault
0.0,51.33,0.0,47.0,0.0,0.0,df::program_options_lite::Option<double>::~Option(),df,program_options_lite::Option<double>::~Option
0.0,51.33,0.0,47.0,0.0,0.0,"std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&)",std,"vector<unsigned int, std::allocator<unsigned int> >::vector"
0.0,51.33,0.0,46.0,0.0,0.0,"SampleAdaptiveOffset::isCrossedByVirtualBoundaries(int, int, int, int, int&, int&, int*, int*, PicHeader const*)",SampleAdaptiveOffset,isCrossedByVirtualBoundaries
0.0,51.33,0.0,45.0,0.0,0.0,deriveWeightIdxBits(unsigned char),no_class_function,deriveWeightIdxBits
0.0,51.33,0.0,44.0,0.0,0.0,"VLCWriter::xWriteCode(unsigned int, unsigned int)",VLCWriter,xWriteCode
0.0,51.33,0.0,42.0,0.0,0.13,"EncAdaptiveLoopFilter::mergeFiltersAndCost(AlfParam&, AlfFilterShape&, AlfCovariance*, AlfCovariance*, int (*) [25][13], int&)",EncAdaptiveLoopFilter,mergeFiltersAndCost
0.0,51.33,0.0,42.0,0.0,0.0,EncAdaptiveLoopFilter::getNonFilterCoeffRate(AlfParam&),EncAdaptiveLoopFilter,getNonFilterCoeffRate
0.0,51.33,0.0,41.0,0.0,0.0,"EncAdaptiveLoopFilter::copyAlfParam(AlfParam&, AlfParam&, ChannelType)",EncAdaptiveLoopFilter,copyAlfParam
0.0,51.33,0.0,40.0,0.0,0.0,"extractSeisByType(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SEI::PayloadType)",extractSeisByType(std,"__cxx11::list<SEI*, std::allocator<SEI*> >&, SEI::PayloadType"
0.0,51.33,0.0,40.0,0.0,0.0,PelStorage::createFromBuf(UnitBuf<short>),PelStorage,createFromBuf
0.0,51.33,0.0,40.0,0.0,0.0,BinEncoderBase::init(OutputBitstream*),BinEncoderBase,init
0.0,51.33,0.0,40.0,0.0,0.0,"AdaptiveLoopFilter::deriveClassification(AlfClassifier**, AreaBuf<short const> const&, Area const&, Area const&)",AdaptiveLoopFilter,deriveClassification
0.0,51.33,0.0,40.0,0.0,0.0,SaveLoadEncInfoSbt::init(Slice const&),SaveLoadEncInfoSbt,init
0.0,51.33,0.0,40.0,0.0,0.0,"DecCu::initDecCuReshaper(Reshape*, ChromaFormat)",DecCu,initDecCuReshaper
0.0,51.33,0.0,40.0,0.0,1.09,"EncCu::compressCtu(CodingStructure&, UnitArea const&, unsigned int, int const*, int const*)",EncCu,compressCtu
0.0,51.33,0.0,40.0,0.0,0.0,"EncGOP::xWriteSEI(NalUnitType, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, std::_List_iterator<NALUnitEBSP*>&, int)",EncGOP,xWriteSEI
0.0,51.33,0.0,40.0,0.0,0.0,"EncSampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&) const",EncSampleAdaptiveOffset,deriveLoopFilterBoundaryAvailibility
0.0,51.33,0.0,40.0,0.0,0.0,Slice::getMinPictureDistance() const,Slice,getMinPictureDistance
0.0,51.33,0.0,39.0,0.0,0.0,"df::program_options_lite::Option<int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)",df,program_options_lite::Option<int>::parse
0.0,51.33,0.0,38.0,0.0,0.0,ReferencePictureList::operator=(ReferencePictureList const&),ReferencePictureList,operator=
0.0,51.33,0.0,38.0,0.0,0.0,"std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&)",std,"vector<int, std::allocator<int> >::operator="
0.0,51.33,0.0,36.0,0.0,0.0,SaveLoadEncInfoSbt::resetSaveloadSbt(int),SaveLoadEncInfoSbt,resetSaveloadSbt
0.0,51.33,0.0,36.0,0.0,0.0,"Slice::xGetRefPic(std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int, int)",Slice,xGetRefPic
0.0,51.33,0.0,34.0,0.0,0.0,"CU::getRprScaling(SPS const*, PPS const*, Picture*, int&, int&)",CU,getRprScaling
0.0,51.33,0.0,34.0,0.0,0.0,Picture::extendPicBorder(PPS const*),Picture,extendPicBorder
0.0,51.33,0.0,33.0,0.0,0.0,"EfficientFieldIRAPMapping::initialize(bool, int, int, int, int, EncGOP*, EncCfg*)",EfficientFieldIRAPMapping,initialize
0.0,51.33,0.0,33.0,0.0,0.0,EfficientFieldIRAPMapping::adjustGOPid(int),EfficientFieldIRAPMapping,adjustGOPid
0.0,51.33,0.0,33.0,0.0,0.0,EfficientFieldIRAPMapping::restoreGOPid(int),EfficientFieldIRAPMapping,restoreGOPid
0.0,51.33,0.0,33.0,0.0,1.53,"EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int)",EncGOP,compressGOP
0.0,51.33,0.0,33.0,0.0,0.0,"EncGOP::xInitGOP(int, int, bool, bool)",EncGOP,xInitGOP
0.0,51.33,0.0,33.0,0.0,1.53,"EncLib::encode(InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&)",EncLib,encode
0.0,51.33,0.0,32.0,0.0,0.0,VideoIOYuv::isEof(),VideoIOYuv,isEof
0.0,51.33,0.0,32.0,0.0,0.0,"df::program_options_lite::Option<GOPEntry>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)",df,program_options_lite::Option<GOPEntry>::parse
0.0,51.33,0.0,32.0,0.0,0.0,"operator>>(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, GOPEntry&)",operator>>(std,"__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, GOPEntry&"
0.0,51.33,0.0,31.0,0.0,0.0,"EncAdaptiveLoopFilter::getUnfilteredDistortion(AlfCovariance*, ChannelType)",EncAdaptiveLoopFilter,getUnfilteredDistortion
0.0,51.33,0.0,30.0,0.0,0.0,PelStorage::swap(PelStorage&),PelStorage,swap
0.0,51.33,0.0,30.0,0.0,0.0,"Slice::isPocRestrictedByDRAP(int, bool)",Slice,isPocRestrictedByDRAP
0.0,51.33,0.0,30.0,0.0,0.0,Slice::isPocRestrictedByEdrap(int),Slice,isPocRestrictedByEdrap
0.0,51.33,0.0,30.0,0.0,0.0,"EncGOP::getNalUnitType(int, int, bool)",EncGOP,getNalUnitType
0.0,51.33,0.0,30.0,0.0,0.0,"EncGOP::xWriteSEISeparately(NalUnitType, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, std::_List_iterator<NALUnitEBSP*>&, int)",EncGOP,xWriteSEISeparately
0.0,51.33,0.0,30.0,0.0,0.0,"EncGOP::xFindDistortionPlane(AreaBuf<short const> const&, AreaBuf<short const> const&, unsigned int, unsigned int, unsigned int)",EncGOP,xFindDistortionPlane
0.0,51.33,0.0,30.0,0.0,0.0,"EncGOP::xFindDistortionPlaneWPSNR(AreaBuf<short const> const&, AreaBuf<short const> const&, unsigned int, AreaBuf<short const> const&, ComponentID, ChromaFormat)",EncGOP,xFindDistortionPlaneWPSNR
0.0,51.33,0.0,28.0,0.0,0.0,OlsHrdParams::OlsHrdParams(),OlsHrdParams,OlsHrdParams
0.0,51.33,0.0,28.0,0.0,0.0,OlsHrdParams::~OlsHrdParams(),OlsHrdParams,~OlsHrdParams
0.0,51.33,0.0,27.0,0.0,0.0,std::_Bvector_base<std::allocator<bool> >::_M_deallocate(),std,_Bvector_base<std::allocator<bool> >::_M_deallocate
0.0,51.33,0.0,22.0,0.0,0.0,"VideoIOYuv::ColourSpaceConvert(UnitBuf<short const> const&, UnitBuf<short>&, InputColourSpaceConversion, bool)",VideoIOYuv,ColourSpaceConvert
0.0,51.33,0.0,22.0,0.0,0.0,"VideoIOYuv::read(UnitBuf<short>&, UnitBuf<short>&, InputColourSpaceConversion, int*, ChromaFormat, bool)",VideoIOYuv,read
0.0,51.33,0.0,22.0,0.0,0.0,"std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)",std,"vector<int, std::allocator<int> >::vector"
0.0,51.33,0.0,21.0,0.0,0.0,ProfileLevelTierFeatures::extractPTLInformation(SPS const&),ProfileLevelTierFeatures,extractPTLInformation
0.0,51.33,0.0,21.0,0.0,0.0,PicHeader::resetWpScaling(),PicHeader,resetWpScaling
0.0,51.33,0.0,21.0,0.0,0.0,PicHeader::PicHeader(),PicHeader,PicHeader
0.0,51.33,0.0,21.0,0.0,0.0,"std::vector<short, std::allocator<short> >::_M_default_append(unsigned long)",std,"vector<short, std::allocator<short> >::_M_default_append"
0.0,51.33,0.0,20.0,0.0,0.0,"getSeisByType(std::__cxx11::list<SEI*, std::allocator<SEI*> > const&, SEI::PayloadType)",getSeisByType(std,"__cxx11::list<SEI*, std::allocator<SEI*> > const&, SEI::PayloadType"
0.0,51.33,0.0,20.0,0.0,0.0,CodingStructure::resetPrevPLT(PLTBuf&),CodingStructure,resetPrevPLT
0.0,51.33,0.0,20.0,0.0,0.0,CodingStructure::rebindPicBufs(),CodingStructure,rebindPicBufs
0.0,51.33,0.0,20.0,0.0,0.0,OutputBitstream::addSubstream(OutputBitstream*),OutputBitstream,addSubstream
0.0,51.33,0.0,20.0,0.0,0.0,OutputBitstream::writeAlignZero(),OutputBitstream,writeAlignZero
0.0,51.33,0.0,20.0,0.0,0.0,OutputBitstream::writeByteAlignment(),OutputBitstream,writeByteAlignment
0.0,51.33,0.0,20.0,0.0,0.0,AdaptiveLoopFilter::destroy(),AdaptiveLoopFilter,destroy
0.0,51.33,0.0,20.0,0.0,0.0,SEIAnnotatedRegions::~SEIAnnotatedRegions(),SEIAnnotatedRegions,~SEIAnnotatedRegions
0.0,51.33,0.0,20.0,0.0,0.29,"EncAdaptiveLoopFilter::alfEncoder(CodingStructure&, AlfParam&, UnitBuf<short> const&, UnitBuf<short> const&, UnitBuf<short> const&, ChannelType, double)",EncAdaptiveLoopFilter,alfEncoder
0.0,51.33,0.0,20.0,0.0,0.0,"EncAdaptiveLoopFilter::deriveCcAlfFilter(CodingStructure&, ComponentID, UnitBuf<short> const&, UnitBuf<short> const&, UnitBuf<short> const&)",EncAdaptiveLoopFilter,deriveCcAlfFilter
0.0,51.33,0.0,20.0,0.0,0.0,EncAdaptiveLoopFilter::getMaxNumAlternativesChroma(),EncAdaptiveLoopFilter,getMaxNumAlternativesChroma
0.0,51.33,0.0,20.0,0.0,0.0,"EncAdaptiveLoopFilter::deriveStatsForCcAlfFiltering(UnitBuf<short> const&, UnitBuf<short> const&, int, int, unsigned char, CodingStructure&)",EncAdaptiveLoopFilter,deriveStatsForCcAlfFiltering
0.0,51.33,0.0,20.0,0.0,0.0,"df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<SMultiValueInput<int> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, SMultiValueInput<int>&, SMultiValueInput<int>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)",df,program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator
0.0,51.33,0.0,20.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<int> >::setDefault(),df,program_options_lite::Option<SMultiValueInput<int> >::setDefault
0.0,51.33,0.0,20.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<int> >::~Option(),df,program_options_lite::Option<SMultiValueInput<int> >::~Option
0.0,51.33,0.0,20.0,0.0,0.0,Slice::initEqualRef(),Slice,initEqualRef
0.0,51.33,0.0,20.0,0.0,0.0,Slice::~Slice(),Slice,~Slice
0.0,51.33,0.0,20.0,0.0,0.0,"EncGOP::xWriteLeadingSEIOrdered(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, int, bool)",EncGOP,xWriteLeadingSEIOrdered
0.0,51.33,0.0,20.0,0.0,0.0,"RdCost::setLambda(double, BitDepths const&)",RdCost,setLambda
0.0,51.33,0.0,20.0,0.0,0.0,Picture::getOrigBuf(CompArea const&),Picture,getOrigBuf
0.0,51.33,0.0,20.0,0.0,0.0,Picture::getRecoBuf(bool),Picture,getRecoBuf
